paths	winner	count
12654938	2	8
1265497	1	7
126549837	1	9
126549873	0	9
1265734	1	7
126573849	1	9
126573894	1	9
126573948	1	9
12657398	2	8
12657438	2	8
126574398	0	9
126574839	1	9
126574893	0	9
126574938	1	9
12657498	2	8
126578	2	6
126579348	0	9
12657938	2	8
1265794	1	7
126579834	1	9
126579843	0	9
12658347	2	8
126583497	1	9
126583749	1	9
126583794	1	9
126583947	1	9
12658397	2	8
126584379	1	9
126584397	0	9
126584739	1	9
126584793	0	9
126584937	1	9
126584973	1	9
126587349	1	9
126587394	0	9
12658743	2	8
126587493	0	9
12658793	2	8
126587943	1	9
126589347	0	9
126589374	0	9
126589437	1	9
126589473	0	9
126589734	1	9
126589743	0	9
12659347	2	8
12659348	2	8
126593748	1	9
12659378	2	8
126593847	1	9
12659387	2	8
1265943	1	7
126594738	1	9
12659478	2	8
126594837	1	9
126594873	1	9
1265973	1	7
12659743	2	8
12659748	2	8
12659783	2	8
126597843	1	9
126598	2	6
126734589	1	9
126734598	0	9
126734859	1	9
126734895	0	9
1267349	1	7
12673548	2	8
126735498	0	9
126735849	1	9
126735894	0	9
1267359	1	7
12673845	2	8
12673849	2	8
126738549	1	9
12673859	2	8
1267389	1	7
126739458	0	9
12673948	2	8
126739548	0	9
12673958	2	8
126739845	0	9
126739854	0	9
1267435	1	7
12674385	2	8
126743895	1	9
12674395	2	8
126743985	1	9
12674538	2	8
126745398	0	9
12674583	2	8
126745893	0	9
12674593	2	8
12674598	2	8
12674835	2	8
12674839	2	8
1267485	1	7
126748935	1	9
12674895	2	8
126749358	0	9
12674938	2	8
1267495	1	7
126749835	1	9
126749853	0	9
1267534	1	7
126753849	1	9
126753894	1	9
1267539	1	7
126754389	1	9
126754398	0	9
126754839	1	9
126754893	0	9
1267549	1	7
126758349	1	9
12675839	2	8
1267584	1	7
1267589	1	7
126759348	0	9
12675938	2	8
1267594	1	7
126759834	1	9
126759843	0	9
12678345	2	8
126783495	1	9
126783549	1	9
126783594	1	9
126783945	1	9
12678395	2	8
126784359	1	9
126784395	0	9
126784539	1	9
126784593	0	9
126784935	1	9
126784953	1	9
126785349	1	9
126785394	0	9
12678543	2	8
126785493	0	9
12678593	2	8
126785943	1	9
126789345	0	9
126789354	0	9
126789435	1	9
126789453	0	9
126789534	1	9
126789543	0	9
12679345	2	8
126793485	1	9
1267935	1	7
126793845	1	9
12679385	2	8
1267943	1	7
1267945	1	7
126794835	1	9
126794853	1	9
1267953	1	7
12679543	2	8
12679548	2	8
12679583	2	8
126795843	1	9
1267983	1	7
126798435	1	9
12679845	2	8
1267985	1	7
126834579	1	9
126834597	1	9
12683475	2	8
126834795	1	9
1268349	1	7
126835	2	6
12683745	2	8
12683749	2	8
126837549	1	9
12683759	2	8
1268379	1	7
12683945	2	8
12683947	2	8
126839547	1	9
12683957	2	8
126839745	1	9
12683975	2	8
1268435	1	7
1268437	1	7
12684395	2	8
126843975	1	9
126845	2	6
12684735	2	8
12684739	2	8
1268475	1	7
126847935	1	9
12684795	2	8
12684935	2	8
12684937	2	8
1268495	1	7
1268497	1	7
1268534	1	7
126853749	1	9
126853794	1	9
1268539	1	7
126854379	1	9
126854397	1	9
126854739	1	9
126854793	1	9
1268549	1	7
126857349	1	9
12685739	2	8
1268574	1	7
1268579	1	7
126859347	1	9
12685937	2	8
1268594	1	7
126859734	1	9
126859743	1	9
1268734	1	7
126873549	1	9
126873594	1	9
126873945	1	9
12687395	2	8
12687435	2	8
126874395	1	9
126874539	1	9
126874593	1	9
126874935	1	9
12687495	2	8
126875	2	6
126879345	1	9
12687935	2	8
1268794	1	7
126879534	1	9
126879543	1	9
12689345	2	8
126893475	1	9
1268935	1	7
126893745	1	9
12689375	2	8
1268943	1	7
1268945	1	7
126894735	1	9
12689475	2	8
126895	2	6
1268973	1	7
126897435	1	9
12689745	2	8
1268975	1	7
126934578	0	9
126934587	1	9
126934758	0	9
126934785	1	9
126934857	0	9
126934875	0	9
126935478	0	9
12693548	2	8
126935748	0	9
12693578	2	8
126935847	0	9
126935874	0	9
126937458	0	9
12693748	2	8
126937548	0	9
12693758	2	8
126937845	0	9
126937854	0	9
12693845	2	8
12693847	2	8
126938547	1	9
12693857	2	8
126938745	1	9
12693875	2	8
1269435	1	7
1269437	1	7
126943857	1	9
126943875	1	9
126945378	0	9
12694538	2	8
1269457	1	7
126945837	1	9
126945873	0	9
126947358	0	9
12694738	2	8
1269475	1	7
126947835	1	9
126947853	0	9
12694835	2	8
12694837	2	8
1269485	1	7
1269487	1	7
1269534	1	7
126953748	0	9
126953784	1	9
126953847	0	9
126953874	1	9
126954378	0	9
126954387	1	9
126954738	0	9
126954783	1	9
126954837	0	9
126954873	0	9
126957348	0	9
12695738	2	8
1269574	1	7
126957834	1	9
126957843	0	9
126958347	1	9
12695837	2	8
1269584	1	7
126958734	1	9
126958743	1	9
1269734	1	7
126973548	0	9
126973584	1	9
126973845	0	9
126973854	1	9
126974358	0	9
126974385	1	9
126974538	0	9
126974583	1	9
126974835	0	9
126974853	0	9
126975348	0	9
12697538	2	8
1269754	1	7
126975834	1	9
126975843	0	9
126978345	1	9
12697835	2	8
1269784	1	7
126978534	1	9
126978543	1	9
126983457	1	9
126983475	1	9
126983547	0	9
126983574	1	9
126983745	0	9
126983754	1	9
126984357	0	9
126984375	0	9
126984537	0	9
126984573	0	9
126984735	0	9
126984753	0	9
126985347	0	9
126985374	0	9
126985437	1	9
126985473	0	9
126985734	1	9
126985743	0	9
126987345	0	9
126987354	0	9
126987435	1	9
126987453	0	9
126987534	1	9
126987543	0	9
12734	1	5
127354689	1	9
127354698	0	9
127354869	1	9
127354896	0	9
1273549	1	7
1273564	1	7
127356849	1	9
12735689	2	8
1273569	1	7
1273584	1	7
127358649	1	9
127358694	1	9
1273589	1	7
1273594	1	7
127359648	0	9
127359684	1	9
127359846	0	9
12735986	2	8
127364589	1	9
127364598	0	9
127364859	1	9
127364895	0	9
127364958	1	9
127364985	1	9
1273654	1	7
127365849	1	9
127365894	1	9
127365948	1	9
12736598	2	8
1273684	1	7
127368549	1	9
127368594	1	9
127368945	1	9
12736895	2	8
1273694	1	7
127369548	0	9
127369584	1	9
127369845	0	9
127369854	1	9
127384569	1	9
127384596	0	9
127384659	1	9
127384695	0	9
1273849	1	7
1273854	1	7
127385649	1	9
127385694	1	9
1273859	1	7
1273864	1	7
127386549	1	9
12738659	2	8
1273869	1	7
1273894	1	7
127389546	0	9
12738956	2	8
127389645	0	9
127389654	1	9
1273945	1	7
127394658	1	9
127394685	1	9
1273948	1	7
1273954	1	7
127395648	1	9
12739568	2	8
1273958	1	7
1273964	1	7
1273965	1	7
1273968	1	7
1273984	1	7
1273985	1	7
127398645	1	9
12739865	2	8
12743568	2	8
127435698	0	9
12743586	2	8
127435896	0	9
12743596	2	8
12743598	2	8
1274365	1	7
12743685	2	8
127436895	1	9
12743695	2	8
127436985	1	9
1274385	1	7
12743865	2	8
127438695	1	9
12743895	2	8
127438965	1	9
1274395	1	7
127439658	0	9
127439685	1	9
127439856	0	9
127439865	1	9
127453689	1	9
127453698	0	9
127453869	1	9
127453896	0	9
1274539	1	7
1274563	1	7
127456839	1	9
127456893	1	9
1274569	1	7
1274583	1	7
127458639	1	9
127458693	1	9
1274589	1	7
1274593	1	7
127459638	0	9
127459683	1	9
127459836	0	9
127459863	1	9
127463589	1	9
127463598	0	9
127463859	1	9
127463895	0	9
127463958	1	9
127463985	1	9
12746538	2	8
127465398	0	9
127465839	1	9
127465893	0	9
127465938	1	9
12746598	2	8
12746835	2	8
127468395	1	9
127468539	1	9
127468593	1	9
127468935	1	9
12746895	2	8
127469358	0	9
127469385	1	9
127469538	0	9
127469583	1	9
127469835	0	9
127469853	0	9
127483569	1	9
127483596	0	9
127483659	1	9
127483695	0	9
1274839	1	7
12748536	2	8
127485396	0	9
127485639	1	9
127485693	0	9
1274859	1	7
12748635	2	8
127486395	1	9
127486539	1	9
127486593	1	9
1274869	1	7
127489356	0	9
127489365	1	9
127489536	0	9
127489563	1	9
127489635	0	9
127489653	0	9
1274935	1	7
127493658	1	9
127493685	1	9
1274938	1	7
12749536	2	8
12749538	2	8
127495638	1	9
12749568	2	8
1274958	1	7
12749635	2	8
127496385	1	9
1274965	1	7
1274968	1	7
12749835	2	8
127498365	1	9
1274985	1	7
127498635	1	9
12749865	2	8
12753468	2	8
127534698	0	9
12753486	2	8
127534896	0	9
12753496	2	8
12753498	2	8
1275364	1	7
12753684	2	8
127536894	1	9
12753694	2	8
12753698	2	8
127538	2	6
1275394	1	7
127539648	0	9
12753968	2	8
127539846	0	9
127539864	1	9
12754	1	5
1275634	1	7
127563849	1	9
127563894	1	9
127563948	1	9
12756398	2	8
12756438	2	8
127564398	0	9
127564839	1	9
127564893	0	9
127564938	1	9
12756498	2	8
127568	2	6
127569348	0	9
12756938	2	8
1275694	1	7
127569834	1	9
127569843	0	9
1275834	1	7
127583649	1	9
127583694	1	9
1275839	1	7
12758436	2	8
127584396	0	9
127584639	1	9
127584693	0	9
1275849	1	7
12758634	2	8
127586394	1	9
1275864	1	7
1275869	1	7
127589346	0	9
127589364	1	9
1275894	1	7
127589634	1	9
127589643	0	9
1275934	1	7
127593648	1	9
12759368	2	8
1275938	1	7
12759436	2	8
12759438	2	8
127594638	1	9
12759468	2	8
1275948	1	7
12759634	2	8
12759638	2	8
1275964	1	7
1275968	1	7
127598	2	6
1276345	1	7
12763485	2	8
127634895	1	9
12763495	2	8
127634985	1	9
1276354	1	7
12763584	2	8
127635894	1	9
12763594	2	8
12763598	2	8
1276384	1	7
1276385	1	7
127638945	1	9
12763895	2	8
1276394	1	7
1276395	1	7
127639845	1	9
127639854	1	9
12764	1	5
1276534	1	7
127653849	1	9
12765389	2	8
1276539	1	7
1276543	1	7
127654839	1	9
127654893	1	9
1276549	1	7
1276583	1	7
1276584	1	7
1276589	1	7
1276593	1	7
1276594	1	7
12765983	2	8
127659843	1	9
1276834	1	7
127683549	1	9
12768359	2	8
1276839	1	7
12768435	2	8
127684395	1	9
127684539	1	9
127684593	1	9
1276849	1	7
12768534	2	8
127685394	1	9
1276854	1	7
1276859	1	7
127689345	1	9
127689354	1	9
1276894	1	7
12768953	2	8
127689543	1	9
1276934	1	7
1276935	1	7
1276938	1	7
12769435	2	8
127694385	1	9
1276945	1	7
1276948	1	7
12769534	2	8
12769538	2	8
1276954	1	7
1276958	1	7
127698345	1	9
12769835	2	8
1276984	1	7
1276985	1	7
1278345	1	7
12783465	2	8
127834695	1	9
12783495	2	8
127834965	1	9
127835	2	6
1278364	1	7
1278365	1	7
127836945	1	9
12783695	2	8
1278394	1	7
1278395	1	7
127839645	1	9
12783965	2	8
12784	1	5
1278534	1	7
127853649	1	9
127853694	1	9
1278539	1	7
1278543	1	7
127854639	1	9
127854693	1	9
1278549	1	7
1278563	1	7
1278564	1	7
1278569	1	7
1278593	1	7
1278594	1	7
127859634	1	9
127859643	1	9
1278634	1	7
127863549	1	9
127863594	1	9
127863945	1	9
12786395	2	8
12786435	2	8
127864395	1	9
127864539	1	9
127864593	1	9
127864935	1	9
12786495	2	8
127865	2	6
127869345	1	9
12786935	2	8
1278694	1	7
127869534	1	9
127869543	1	9
1278934	1	7
1278935	1	7
127893645	1	9
12789365	2	8
12789435	2	8
127894365	1	9
1278945	1	7
127894635	1	9
12789465	2	8
127895	2	6
127896345	1	9
12789635	2	8
1278964	1	7
1278965	1	7
1279345	1	7
127934658	0	9
127934685	1	9
127934856	0	9
127934865	1	9
1279354	1	7
127935648	0	9
12793568	2	8
127935846	0	9
127935864	1	9
1279364	1	7
1279365	1	7
127936845	1	9
127936854	1	9
1279384	1	7
1279385	1	7
127938645	1	9
12793865	2	8
12794	1	5
1279534	1	7
127953648	0	9
127953684	1	9
127953846	0	9
12795386	2	8
1279543	1	7
127954638	0	9
127954683	1	9
127954836	0	9
127954863	1	9
1279563	1	7
1279564	1	7
12795683	2	8
127956843	1	9
1279583	1	7
1279584	1	7
127958634	1	9
127958643	1	9
1279634	1	7
127963548	0	9
127963584	1	9
127963845	0	9
127963854	1	9
127964358	0	9
127964385	1	9
127964538	0	9
127964583	1	9
127964835	0	9
127964853	0	9
127965348	0	9
12796538	2	8
1279654	1	7
127965834	1	9
127965843	0	9
127968345	1	9
12796835	2	8
1279684	1	7
127968534	1	9
127968543	1	9
1279834	1	7
127983546	0	9
12798356	2	8
127983645	0	9
127983654	1	9
127984356	0	9
127984365	1	9
127984536	0	9
127984563	1	9
127984635	0	9
127984653	0	9
127985346	0	9
127985364	1	9
1279854	1	7
127985634	1	9
127985643	0	9
127986345	1	9
127986354	1	9
1279864	1	7
12798653	2	8
127986543	1	9
12834567	2	8
128345697	1	9
1283457	1	7
128345967	1	9
12834597	2	8
128346579	1	9
12834659	2	8
1283467	1	7
128346957	1	9
128346975	1	9
128347569	1	9
128347596	1	9
12834765	2	8
128347695	1	9
12834795	2	8
128347965	1	9
12834956	2	8
128349576	1	9
128349657	1	9
128349675	1	9
1283497	1	7
128354679	1	9
128354697	0	9
128354769	1	9
128354796	0	9
1283549	1	7
128356479	1	9
12835649	2	8
128356749	1	9
12835679	2	8
1283569	1	7
128357469	1	9
128357496	1	9
128357649	1	9
128357694	1	9
1283579	1	7
12835946	2	8
128359476	1	9
128359647	0	9
128359674	1	9
128359746	0	9
12835976	2	8
128364579	1	9
128364597	0	9
128364759	1	9
128364795	0	9
128364957	1	9
128364975	1	9
12836547	2	8
128365497	1	9
128365749	1	9
128365794	1	9
128365947	1	9
12836597	2	8
12836745	2	8
128367495	1	9
128367549	1	9
128367594	1	9
128367945	1	9
12836795	2	8
128369457	1	9
128369475	1	9
128369547	0	9
128369574	1	9
128369745	0	9
128369754	1	9
128374569	1	9
128374596	0	9
128374659	1	9
128374695	0	9
1283749	1	7
1283754	1	7
128375649	1	9
128375694	1	9
1283759	1	7
1283764	1	7
128376549	1	9
12837659	2	8
1283769	1	7
1283794	1	7
128379546	0	9
12837956	2	8
128379645	0	9
128379654	1	9
1283945	1	7
128394657	1	9
128394675	1	9
1283947	1	7
128395467	1	9
12839547	2	8
128395647	1	9
12839567	2	8
1283957	1	7
128396457	1	9
128396475	1	9
1283965	1	7
1283967	1	7
12839745	2	8
128397465	1	9
1283975	1	7
128397645	1	9
12839765	2	8
128435679	1	9
128435697	0	9
12843576	2	8
128435796	0	9
12843596	2	8
128435976	1	9
128436579	1	9
128436597	1	9
12843675	2	8
128436795	1	9
12843695	2	8
128436975	1	9
128437569	1	9
128437596	0	9
128437659	1	9
128437695	0	9
128437956	1	9
128437965	1	9
128439567	1	9
128439576	0	9
128439657	0	9
128439675	0	9
128439756	0	9
128439765	1	9
128453679	1	9
128453697	0	9
128453769	1	9
128453796	0	9
1284539	1	7
128456379	1	9
128456397	1	9
128456739	1	9
128456793	1	9
1284569	1	7
128457369	1	9
128457396	0	9
128457639	1	9
128457693	0	9
1284579	1	7
128459367	1	9
128459376	0	9
128459637	0	9
128459673	0	9
128459736	0	9
128459763	1	9
128463579	1	9
128463597	0	9
128463759	1	9
128463795	0	9
128463957	1	9
128463975	1	9
128465379	1	9
128465397	0	9
128465739	1	9
128465793	0	9
128465937	1	9
128465973	1	9
128467359	1	9
128467395	0	9
128467539	1	9
128467593	0	9
128467935	1	9
128467953	1	9
128469357	0	9
128469375	0	9
128469537	0	9
128469573	0	9
128469735	0	9
128469753	0	9
128473569	1	9
128473596	0	9
128473659	1	9
128473695	0	9
1284739	1	7
12847536	2	8
128475396	0	9
128475639	1	9
128475693	0	9
1284759	1	7
12847635	2	8
128476395	1	9
128476539	1	9
128476593	1	9
1284769	1	7
128479356	0	9
128479365	1	9
128479536	0	9
128479563	1	9
128479635	0	9
128479653	0	9
1284935	1	7
128493657	1	9
128493675	1	9
1284937	1	7
12849536	2	8
128495376	1	9
128495637	1	9
128495673	1	9
1284957	1	7
12849635	2	8
128496375	1	9
1284965	1	7
1284967	1	7
128497356	1	9
128497365	1	9
1284975	1	7
128497635	1	9
128497653	1	9
128534679	1	9
128534697	0	9
12853476	2	8
128534796	0	9
12853496	2	8
128534976	1	9
128536479	0	9
128536497	1	9
12853674	2	8
128536794	1	9
12853694	2	8
128536974	0	9
128537469	0	9
128537496	0	9
128537649	1	9
128537694	0	9
128537946	1	9
128537964	0	9
128539467	1	9
128539476	0	9
128539647	0	9
128539674	0	9
128539746	0	9
128539764	1	9
12854367	2	8
128543697	1	9
1285437	1	7
128543967	1	9
12854397	2	8
128546379	0	9
128546397	1	9
1285467	1	7
128546937	1	9
128546973	0	9
128547369	0	9
128547396	0	9
12854763	2	8
128547693	0	9
12854793	2	8
128547963	0	9
128549367	1	9
128549376	0	9
128549637	1	9
128549673	0	9
1285497	1	7
12856347	2	8
128563497	1	9
128563749	1	9
128563794	1	9
128563947	1	9
12856397	2	8
128564379	1	9
128564397	0	9
128564739	1	9
128564793	0	9
128564937	1	9
128564973	1	9
128567349	1	9
128567394	0	9
12856743	2	8
128567493	0	9
12856793	2	8
128567943	1	9
128569347	0	9
128569374	0	9
128569437	1	9
128569473	0	9
128569734	1	9
128569743	0	9
1285734	1	7
128573649	1	9
128573694	1	9
1285739	1	7
12857436	2	8
128574396	0	9
128574639	1	9
128574693	0	9
1285749	1	7
12857634	2	8
128576394	1	9
1285764	1	7
1285769	1	7
128579346	0	9
128579364	1	9
1285794	1	7
128579634	1	9
128579643	0	9
128593467	1	9
12859347	2	8
128593647	1	9
12859367	2	8
1285937	1	7
12859436	2	8
128594376	1	9
128594637	1	9
128594673	1	9
1285947	1	7
12859634	2	8
128596374	0	9
128596437	1	9
128596473	0	9
1285967	1	7
128597346	1	9
128597364	0	9
12859743	2	8
128597463	0	9
12859763	2	8
128597643	1	9
128634579	1	9
128634597	1	9
12863475	2	8
128634795	1	9
12863495	2	8
128634975	1	9
128635479	0	9
128635497	1	9
12863574	2	8
128635794	1	9
12863594	2	8
128635974	0	9
128637459	0	9
128637495	0	9
128637549	1	9
128637594	0	9
128637945	1	9
128637954	0	9
128639457	1	9
128639475	0	9
128639547	1	9
128639574	0	9
128639745	1	9
128639754	1	9
128643579	1	9
12864359	2	8
1286437	1	7
128643957	1	9
128643975	1	9
128645379	0	9
128645397	1	9
1286457	1	7
128645937	1	9
128645973	0	9
128647359	0	9
128647395	0	9
128647539	1	9
128647593	0	9
128647935	1	9
128647953	0	9
128649357	1	9
128649375	0	9
12864953	2	8
128649573	0	9
1286497	1	7
128653479	1	9
12865349	2	8
128653749	1	9
12865379	2	8
1286539	1	7
128654379	1	9
128654397	1	9
128654739	1	9
128654793	1	9
1286549	1	7
128657349	1	9
128657394	0	9
128657439	1	9
128657493	0	9
1286579	1	7
128659347	1	9
128659374	0	9
12865943	2	8
128659473	0	9
12865973	2	8
128659743	1	9
1286734	1	7
128673549	1	9
12867359	2	8
1286739	1	7
12867435	2	8
128674395	1	9
128674539	1	9
128674593	1	9
1286749	1	7
12867534	2	8
128675394	1	9
1286754	1	7
1286759	1	7
128679345	1	9
128679354	1	9
1286794	1	7
12867953	2	8
128679543	1	9
128693457	1	9
128693475	1	9
1286935	1	7
1286937	1	7
12869435	2	8
128694375	1	9
1286945	1	7
1286947	1	7
12869534	2	8
128695374	0	9
128695437	1	9
128695473	0	9
1286957	1	7
128697345	1	9
128697354	0	9
128697435	1	9
128697453	0	9
1286975	1	7
128734569	1	9
128734596	0	9
128734659	1	9
128734695	0	9
128734956	1	9
128734965	1	9
128735469	0	9
128735496	0	9
128735649	1	9
128735694	0	9
128735946	1	9
128735964	0	9
128736459	0	9
128736495	0	9
128736549	1	9
128736594	0	9
128736945	1	9
128736954	0	9
128739456	0	9
128739465	0	9
128739546	0	9
128739564	0	9
128739645	0	9
128739654	0	9
128743569	1	9
128743596	1	9
12874365	2	8
128743695	1	9
12874395	2	8
128743965	1	9
128745369	0	9
128745396	0	9
12874563	2	8
128745693	0	9
12874593	2	8
128745963	0	9
128746359	0	9
128746395	0	9
128746539	1	9
128746593	0	9
128746935	1	9
128746953	0	9
128749356	0	9
128749365	0	9
128749536	1	9
128749563	0	9
128749635	1	9
128749653	0	9
128753469	1	9
128753496	1	9
128753649	1	9
128753694	1	9
1287539	1	7
128754369	1	9
128754396	0	9
128754639	1	9
128754693	0	9
1287549	1	7
128756349	1	9
128756394	0	9
128756439	1	9
128756493	0	9
1287569	1	7
128759346	0	9
128759364	0	9
128759436	1	9
128759463	0	9
128759634	1	9
128759643	0	9
12876345	2	8
128763495	1	9
128763549	1	9
128763594	1	9
128763945	1	9
12876395	2	8
128764359	1	9
128764395	0	9
128764539	1	9
128764593	0	9
128764935	1	9
128764953	1	9
128765349	1	9
128765394	0	9
12876543	2	8
128765493	0	9
12876593	2	8
128765943	1	9
128769345	0	9
128769354	0	9
128769435	1	9
128769453	0	9
128769534	1	9
128769543	0	9
12879345	2	8
128793465	1	9
1287935	1	7
128793645	1	9
12879365	2	8
128794356	1	9
128794365	1	9
1287945	1	7
128794635	1	9
128794653	1	9
128795346	1	9
128795364	0	9
12879543	2	8
128795463	0	9
12879563	2	8
128795643	1	9
128796345	1	9
128796354	0	9
128796435	1	9
128796453	0	9
1287965	1	7
128934567	1	9
128934576	0	9
128934657	0	9
128934675	0	9
128934756	0	9
128934765	1	9
128935467	1	9
128935476	0	9
128935647	0	9
128935674	0	9
128935746	0	9
128935764	1	9
128936457	1	9
128936475	0	9
128936547	1	9
128936574	0	9
128936745	1	9
128936754	1	9
128937456	0	9
128937465	0	9
128937546	0	9
128937564	0	9
128937645	0	9
128937654	0	9
12894356	2	8
128943576	1	9
128943657	1	9
128943675	1	9
1289437	1	7
128945367	1	9
128945376	0	9
128945637	1	9
128945673	0	9
1289457	1	7
128946357	1	9
128946375	0	9
12894653	2	8
128946573	0	9
1289467	1	7
128947356	0	9
128947365	0	9
128947536	1	9
128947563	0	9
128947635	1	9
128947653	0	9
12895346	2	8
128953476	1	9
128953647	0	9
128953674	1	9
128953746	0	9
12895376	2	8
128954367	1	9
128954376	0	9
128954637	0	9
128954673	0	9
128954736	0	9
128954763	1	9
128956347	1	9
128956374	0	9
12895643	2	8
128956473	0	9
12895673	2	8
128956743	1	9
128957346	0	9
128957364	0	9
128957436	1	9
128957463	0	9
128957634	1	9
128957643	0	9
128963457	1	9
128963475	1	9
128963547	0	9
128963574	1	9
128963745	0	9
128963754	1	9
128964357	0	9
128964375	0	9
128964537	0	9
128964573	0	9
128964735	0	9
128964753	0	9
128965347	0	9
128965374	0	9
128965437	1	9
128965473	0	9
128965734	1	9
128965743	0	9
128967345	0	9
128967354	0	9
128967435	1	9
128967453	0	9
128967534	1	9
128967543	0	9
1289734	1	7
128973546	0	9
12897356	2	8
128973645	0	9
128973654	1	9
128974356	0	9
128974365	1	9
128974536	0	9
128974563	1	9
128974635	0	9
128974653	0	9
128975346	0	9
128975364	1	9
1289754	1	7
128975634	1	9
128975643	0	9
128976345	1	9
128976354	1	9
1289764	1	7
12897653	2	8
128976543	1	9
12934567	2	8
12934568	2	8
1293457	1	7
129345867	1	9
12934587	2	8
1293465	1	7
1293467	1	7
129346857	1	9
129346875	1	9
1293475	1	7
12934765	2	8
129347685	1	9
12934785	2	8
129347865	1	9
1293485	1	7
12934865	2	8
129348675	1	9
1293487	1	7
12935	1	5
1293645	1	7
129364758	1	9
129364785	1	9
129364857	1	9
129364875	1	9
12936547	2	8
12936548	2	8
129365748	1	9
12936578	2	8
129365847	1	9
12936587	2	8
12936745	2	8
129367485	1	9
1293675	1	7
129367845	1	9
12936785	2	8
12936845	2	8
129368475	1	9
1293685	1	7
129368745	1	9
12936875	2	8
1293745	1	7
129374658	1	9
129374685	1	9
1293748	1	7
1293754	1	7
129375648	1	9
12937568	2	8
1293758	1	7
1293764	1	7
1293765	1	7
1293768	1	7
1293784	1	7
1293785	1	7
129378645	1	9
12937865	2	8
1293845	1	7
129384657	1	9
129384675	1	9
1293847	1	7
129385467	1	9
12938547	2	8
129385647	1	9
12938567	2	8
1293857	1	7
129386457	1	9
129386475	1	9
1293865	1	7
1293867	1	7
12938745	2	8
129387465	1	9
1293875	1	7
129387645	1	9
12938765	2	8
1294356	1	7
12943576	2	8
12943578	2	8
12943586	2	8
129435876	1	9
1294365	1	7
12943675	2	8
129436785	1	9
12943685	2	8
129436875	1	9
1294375	1	7
1294376	1	7
129437856	1	9
129437865	1	9
1294385	1	7
1294386	1	7
12943875	2	8
129438765	1	9
12945	1	5
1294635	1	7
129463758	1	9
129463785	1	9
129463857	1	9
129463875	1	9
1294653	1	7
129465738	1	9
12946578	2	8
129465837	1	9
129465873	1	9
1294673	1	7
1294675	1	7
129467835	1	9
129467853	1	9
1294683	1	7
1294685	1	7
129468735	1	9
12946875	2	8
1294735	1	7
129473658	1	9
129473685	1	9
1294738	1	7
12947536	2	8
12947538	2	8
129475638	1	9
12947568	2	8
1294758	1	7
12947635	2	8
129476385	1	9
1294765	1	7
1294768	1	7
12947835	2	8
129478365	1	9
1294785	1	7
129478635	1	9
12947865	2	8
1294835	1	7
129483657	1	9
129483675	1	9
1294837	1	7
12948536	2	8
129485376	1	9
129485637	1	9
